,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1999-04-30,84907.83333333333,148239.0,109726.6,63912.52631578947,174235.03703703705,162609.84615384616,173104.4,127728.0,182799.0,102135.24,81814.09677419355,225606.66666666666,124210.5,87920.875,95679.625,92291.8,85813.0,83902.13333333333,82195.16666666667,97443.25,130769.4,168965.0,103786.875,113853.6,98115.0,85793.25,,100420.66666666667,171058.5,101414.5,132457.25,157170.66666666666,77561.19230769231,108868.875,,89956.90625,56609.85,136799.07692307694,92217.11764705883,143102.0,124516.42857142857,51285.0,86298.0,95467.4,174888.33333333334,109527.75,98561.0,140508.9,58584.333333333336,111733.0,130584.0
1999-05-31,85292.66666666667,148792.0,110215.8,64034.0,175444.96296296295,168013.42857142858,174289.4,128406.0,183469.0,102560.64,82225.29032258065,225229.0,124235.0,88317.125,95873.5,92603.6,86145.0,82930.125,82497.83333333333,98009.5,131046.8,170702.85714285713,104523.625,114916.2,98013.0,86086.25,,100756.33333333333,171340.75,102304.83333333333,133242.25,157249.0,77920.92307692308,111305.2,,90199.40625,56788.55,137235.46153846153,92426.29411764706,144186.0,125177.71428571429,51774.0,86587.0,95956.6,174656.66666666666,109985.0,99137.25,141105.9,58650.555555555555,111853.28571428571,131174.0
1999-06-30,85751.91666666667,149217.0,110679.3,64240.52631578947,176786.66666666666,169690.0,175374.2,129279.0,184250.0,103048.76,82671.70967741935,224409.33333333334,124196.5,88806.75,99668.66666666667,92963.6,86512.0,83293.625,82897.66666666667,98805.5,131433.6,172546.7142857143,105366.33333333333,116169.4,97944.0,86370.5,,100952.33333333333,171667.75,103320.16666666667,134040.5,157200.66666666666,78320.76923076923,111668.92,,90351.48484848485,56997.55,137789.07692307694,92663.76470588235,145438.0,125642.85714285714,51932.0,86862.76,96563.7,174481.66666666666,110666.75,99924.5,141625.1,58807.77777777778,111890.28571428571,131657.0
1999-07-31,86219.41666666667,149303.0,111171.6,64494.10526315789,178208.25925925927,171238.35714285713,176494.4,130214.0,185044.0,103528.88,83088.06451612903,223288.66666666666,123992.5,89251.5,99903.77777777778,93195.2,86883.0,82013.64705882352,83163.83333333333,99693.5,131894.0,174756.57142857142,106264.95833333333,118498.0,98046.0,86656.25,,92648.6,172189.0,104219.33333333333,135015.5,157348.66666666666,78922.46153846153,112080.16,,90574.33333333333,57225.65,138180.61538461538,92904.29411764706,146866.0,126052.28571428571,51983.0,87110.64,97089.2,174391.66666666666,111502.25,100549.5,142091.3,58947.444444444445,112062.71428571429,132073.0
1999-08-31,86633.0,149539.0,111633.9,64710.68421052631,179602.37037037036,172650.2142857143,177466.2,131231.0,185753.0,103984.12,83540.58064516129,222958.66666666666,124043.0,89691.5,101574.0,93516.0,87194.0,82361.23529411765,83502.16666666667,100398.0,132392.4,176686.0,107090.75,119380.83333333333,98096.0,86994.75,,92829.6,172558.0,104961.33333333333,135884.0,157498.66666666666,79418.53846153847,112462.0,,90853.66666666667,57404.7,138494.84615384616,93091.5294117647,147982.0,126470.57142857143,52241.0,87311.04,97611.7,174896.33333333334,112032.75,101225.25,142602.3,59050.77777777778,112264.28571428571,132105.0
1999-09-30,87024.5,149769.0,112097.7,64853.73684210526,180966.7037037037,173836.7857142857,178431.8,132080.0,186569.0,104408.64,83898.19354838709,223288.0,123998.5,90044.875,101756.27272727272,93825.6,87459.5,82619.70588235294,84583.14285714286,100769.0,132855.4,178536.14285714287,107831.5,120158.5,98261.0,87321.0,,93023.4,172854.0,105615.5,136669.25,157937.66666666666,79931.03846153847,112864.92,,91125.0303030303,57533.8,138777.46153846153,93255.70588235294,149037.0,126860.42857142857,52539.0,87488.16,98096.6,175308.0,112393.75,101791.625,143114.8,59144.11111111111,112578.71428571429,132172.0
1999-10-31,87379.91666666667,150688.0,112520.5,65004.57894736842,182513.37037037036,174996.64285714287,179439.4,132922.0,187487.0,104846.72,84249.06451612903,224058.66666666666,124128.5,90403.5,101888.81818181818,94313.6,87617.5,82836.4705882353,84699.71428571429,101027.75,133236.0,180058.0,108495.125,121026.0,98242.0,87581.0,,93316.6,173053.75,106195.5,137397.5,158309.33333333334,80252.42307692308,113214.24,,91413.69696969698,57627.7,139065.15384615384,93364.64705882352,149879.0,127410.85714285714,53047.0,87654.2,98558.2,175709.0,112683.25,102391.0,143666.0,59161.666666666664,112939.28571428571,132114.0
1999-11-30,87656.08333333333,151290.0,113014.4,65145.47368421053,184368.37037037036,176662.7142857143,180612.8,133692.0,188638.0,105408.16,84537.25806451614,224993.33333333334,124261.5,90838.5,101953.81818181818,94788.0,87820.0,83087.0,85009.71428571429,101584.5,133718.4,181942.0,109240.66666666667,122116.83333333333,98416.0,86755.0,,93629.2,173440.25,107305.83333333333,138288.25,158638.0,80636.65384615384,113522.36,,91722.90909090909,57782.5,140119.2857142857,93550.0,151263.0,127953.42857142857,53472.0,87893.12,98990.8,176075.33333333334,113295.25,102899.875,144296.7,59300.333333333336,113494.85714285714,132506.0
1999-12-31,87886.66666666667,151755.0,113526.1,65292.57894736842,186532.74074074073,178334.92857142858,182031.0,134451.0,189676.0,105971.96,84831.87096774194,226240.0,124527.5,91286.625,102035.27272727272,95193.4,88035.5,83368.05882352941,85365.42857142857,102252.0,134160.2,184135.2857142857,109910.95833333333,125792.28571428571,98527.0,87059.8,,93994.4,173908.25,108498.5,139361.5,158961.66666666666,80955.07692307692,113875.48,,92073.63636363637,57962.5,140609.14285714287,93756.05882352941,152729.0,128586.42857142857,53751.0,88171.84,99473.4,176663.33333333334,114025.25,103446.375,144928.7,59409.666666666664,114270.57142857143,132921.0
2000-01-31,88110.66666666667,151528.0,114126.7,65364.21052631579,188919.37037037036,180243.57142857142,183397.4,135274.0,190711.0,102256.53571428571,85132.51612903226,227972.33333333334,124851.0,91894.375,102221.63636363637,95544.4,88363.0,83675.58823529411,85806.0,103013.0,134732.0,186480.0,110693.70833333333,126597.0,98697.0,87510.6,,94176.0,174630.5,109952.33333333333,140604.5,159021.33333333334,81315.19230769231,114231.12,,92420.33333333333,58158.75,141068.85714285713,93999.41176470589,154417.0,129064.42857142857,54061.0,88409.84,99951.7,177250.0,114878.0,104008.375,145706.3,59652.11111111111,115121.85714285714,133617.0
2000-02-29,88479.83333333333,151154.0,114616.1,65547.63157894737,187836.64285714287,181802.42857142858,185104.0,136036.0,191617.0,102723.82142857143,85538.2258064516,229081.66666666666,125019.5,92434.75,102529.45454545454,95941.0,88584.5,83957.5294117647,86119.28571428571,103812.5,135123.6,188724.2857142857,111335.33333333333,127509.42857142857,98959.0,87931.4,,94368.8,175460.25,111132.16666666667,141653.0,159178.66666666666,81829.84615384616,114741.36,,92807.90909090909,58344.7,141638.85714285713,94373.29411764706,155885.0,129666.85714285714,53968.0,88719.08,100392.0,177816.33333333334,115593.25,104730.625,146382.6,59920.0,115732.85714285714,134105.0
2000-03-31,88883.41666666667,150703.0,115067.9,65788.36842105263,189857.5,183137.5,186633.2,136907.0,192527.0,103250.67857142857,86046.2258064516,230320.0,125159.5,92976.125,102905.90909090909,96416.4,88786.5,84288.4705882353,86448.57142857143,104747.25,135687.4,190621.85714285713,111980.54166666667,128433.42857142857,99351.0,88361.8,,94564.8,176370.0,112309.5,142608.0,159497.0,82433.46153846153,115300.76,,93187.45454545454,58554.55,142159.92857142858,94813.58823529411,157416.0,130240.42857142857,53608.0,88995.52,100699.7,178314.33333333334,116281.0,105394.0,146946.6,60234.333333333336,116347.85714285714,134336.0
2000-04-30,89345.5,150425.0,115492.8,66115.36842105263,191859.85714285713,184423.64285714287,188167.8,137773.0,193428.0,103833.21428571429,86530.74193548386,231119.33333333334,125262.5,93370.75,103236.63636363637,96851.0,88818.5,84582.94117647059,86656.85714285714,105698.25,136220.8,192483.85714285713,112540.45833333333,129385.0,99861.0,84899.33333333333,,94939.4,177235.0,113228.5,143572.25,159961.66666666666,83060.88461538461,113086.0,,93628.18181818182,58759.8,142732.85714285713,95289.05882352941,158833.0,131124.57142857142,53252.0,89289.0,100900.5,178950.0,116932.5,105943.25,147341.8,60448.444444444445,116699.14285714286,134481.0
2000-05-31,89698.08333333333,150448.0,116005.4,66317.21052631579,194111.17857142858,185807.92857142858,189262.0,138929.0,194488.0,104449.21428571429,86960.09677419355,232562.0,125643.5,93751.75,103577.09090909091,97241.2,88930.0,84868.41176470589,86888.0,106475.25,136931.0,194507.42857142858,113123.83333333333,130253.57142857143,100434.0,85184.5,,92519.0,177912.0,114156.5,144653.25,160365.0,83551.88461538461,113578.23076923077,,94045.42424242424,58985.7,143239.2142857143,95593.05882352941,159736.0,123943.375,53196.0,89503.44,100977.3,180673.66666666666,117596.25,106445.0,147763.3,60579.22222222222,117230.85714285714,135048.0
2000-06-30,90080.08333333333,150545.0,116503.2,66402.63157894737,196656.7857142857,187271.57142857142,190532.6,140219.0,195629.0,104989.53571428571,87353.48387096774,234218.66666666666,126088.0,94088.75,103943.81818181818,97569.2,89114.5,85109.82352941176,87098.14285714286,107130.5,137657.0,196516.85714285713,113650.45833333333,130892.42857142857,101082.0,85556.66666666667,,92823.0,178506.75,115037.16666666667,145822.0,160674.33333333334,84008.03846153847,114025.15384615384,,94457.72727272728,59189.95,143831.92857142858,95868.76470588235,160391.0,124673.875,53310.0,89735.88,101026.8,182126.66666666666,118291.25,106874.75,148165.8,60730.88888888889,117853.0,135726.0
2000-07-31,90465.58333333333,151034.0,116977.6,66410.42105263157,199254.7142857143,188739.7857142857,191857.2,141687.0,196988.0,105531.60714285714,87733.7741935484,236010.0,126550.0,94289.33333333333,104296.27272727272,97977.6,89429.5,85404.64705882352,87355.85714285714,107705.0,138328.4,198342.7142857143,114193.875,129586.5,101530.0,85981.83333333333,,93087.0,178986.75,116122.83333333333,146690.5,161163.66666666666,84366.84615384616,114470.19230769231,,94853.84848484848,59406.0,144340.0,96164.5294117647,160944.0,124842.25,53442.0,90014.28,101088.6,183428.0,118874.75,107391.0,148600.9,60874.11111111111,118439.14285714286,136304.0
2000-08-31,90906.75,151468.0,117463.9,66510.26315789473,202036.9642857143,190408.2857142857,193266.0,143078.0,198472.0,106072.46428571429,88136.83870967742,237844.0,126936.5,94679.44444444444,104552.0,98310.8,103003.33333333333,85736.17647058824,87600.42857142857,108496.5,138963.6,200306.42857142858,114784.58333333333,124389.66666666667,102035.0,86414.66666666667,,93505.0,179672.0,117291.0,147536.75,161461.0,84691.76923076923,114921.80769230769,,95237.60606060606,59567.35,144926.2142857143,96553.11764705883,161923.0,125159.25,53487.0,90293.2,101276.1,183692.33333333334,119551.0,107969.875,149034.6,61079.0,118904.42857142857,136798.0
2000-09-30,91298.33333333333,152244.0,118000.4,66705.05263157895,204942.5,192098.2142857143,194593.0,144368.0,200013.0,106659.07142857143,88562.74193548386,239427.66666666666,127290.5,95101.77777777778,104810.90909090909,98674.0,103230.0,86086.4705882353,87895.57142857143,109359.5,139470.6,202545.7142857143,115469.04166666667,125384.22222222222,102491.0,86819.16666666667,,93950.16666666667,180546.25,118518.16666666667,148361.25,161856.0,84996.46153846153,115369.96153846153,,95647.33333333333,59748.85,145512.7857142857,96935.76470588235,163076.0,125251.75,53720.0,90593.88,101451.4,184241.0,120204.0,108628.75,149450.9,60954.8,119284.28571428571,137416.0
2000-10-31,91625.58333333333,152720.0,118552.6,66945.84210526316,207884.2857142857,193723.35714285713,195862.4,145603.0,201686.0,107245.39285714286,89000.03225806452,241247.66666666666,127618.5,95545.0,105108.90909090909,98981.0,103462.66666666667,86454.05882352941,88365.71428571429,110287.0,140057.0,205010.7142857143,116218.5,126372.33333333333,103185.0,87249.0,,94268.16666666667,181467.25,119851.66666666667,149362.0,162083.33333333334,85374.11538461539,115816.5,,96030.39393939394,59920.45,146156.5,97343.23529411765,164373.0,125274.5,53801.0,90835.44,101657.0,184880.66666666666,120975.75,109337.125,149889.4,61168.3,119741.57142857143,138285.0
2000-11-30,92028.33333333333,153351.0,119056.2,67278.36842105263,210813.75,195097.2142857143,197107.0,146882.0,203353.0,107853.32142857143,89560.74193548386,242982.66666666666,127988.5,95945.88888888889,105637.18181818182,99342.2,103616.66666666667,86870.70588235294,88794.71428571429,111146.25,140634.2,207283.2857142857,116882.25,127385.44444444444,103813.0,87712.16666666667,,94496.16666666667,182434.25,120972.83333333333,150379.5,162805.0,85860.42307692308,116396.57692307692,,96454.21212121213,60187.45,146794.85714285713,97853.76470588235,165688.0,125457.75,53810.0,91178.36,101831.27272727272,185564.33333333334,121743.0,110496.0,150390.2,61509.1,120291.71428571429,138589.0
2000-12-31,92465.08333333333,154146.0,119541.3,67698.73684210527,213690.75,196526.92857142858,198430.0,148335.0,205284.0,108483.82142857143,90192.16129032258,244838.33333333334,128400.5,96305.66666666667,106193.36363636363,99802.4,103731.66666666667,87353.64705882352,89323.71428571429,112195.5,141417.4,209412.14285714287,117561.79166666667,128519.0,104569.0,88090.83333333333,,94713.0,183398.75,122106.83333333333,151327.0,163477.33333333334,86427.84615384616,117019.65384615384,,96888.30303030302,60498.7,147435.7142857143,98412.0,167111.0,125560.375,53841.0,91560.0,102110.81818181818,186194.33333333334,122551.25,111201.44444444444,151006.7,61908.8,120648.28571428571,138890.0
2001-01-31,93031.25,155565.0,120063.6,68223.94736842105,216534.7142857143,197887.57142857142,199911.0,149832.0,207147.0,109157.21428571429,90932.74193548386,246673.66666666666,129009.0,96652.44444444444,106721.09090909091,100270.2,103721.0,87887.82352941176,89803.57142857143,113223.0,142214.4,211499.85714285713,118179.25,129620.88888888889,105249.0,88433.16666666667,,95178.5,184479.5,123101.66666666667,152263.75,164402.66666666666,87034.07692307692,117707.57692307692,,97349.12121212122,60881.35,148383.35714285713,98934.70588235294,168623.0,126056.75,53852.0,92129.24,99617.66666666667,186834.0,123265.0,111889.88888888889,151700.2,62412.1,121085.71428571429,138956.0
2001-02-28,93410.91666666667,158516.0,120638.5,68508.15789473684,219406.5357142857,199206.7857142857,201358.6,151332.0,208991.0,109878.35714285714,91419.16129032258,248377.0,129492.5,97024.77777777778,107001.81818181818,100659.6,103767.33333333333,88284.0,90266.14285714286,114106.5,142990.8,213748.7142857143,118863.79166666667,130527.44444444444,105828.0,88836.83333333333,176790.0,95634.33333333333,185462.25,124411.0,153378.75,165024.0,87550.92307692308,118146.19230769231,,97711.0,61197.6,149123.14285714287,99252.05882352941,170169.0,126472.875,53813.0,92472.84,99685.41666666667,174701.75,124078.0,112437.66666666667,152283.9,62666.4,121478.28571428571,139566.0
2001-03-31,93790.25,180335.33333333334,121202.6,68694.05263157895,222519.67857142858,200497.07142857142,202816.4,152791.0,210913.0,110552.10714285714,91833.3870967742,249959.33333333334,130142.0,93792.1,107251.27272727272,100998.8,103978.33333333333,88612.58823529411,90742.71428571429,114825.75,143710.0,216211.2857142857,119485.83333333333,131328.33333333334,106294.0,89223.83333333333,177748.0,96044.66666666667,186362.5,125693.0,154626.25,165630.0,88030.80769230769,118561.53846153847,,98051.42424242424,61464.15,150051.07142857142,99607.58823529411,171803.0,126915.5,53901.0,92811.64,99734.66666666667,175130.25,124870.75,113008.0,152860.0,62884.6,122024.0,140146.0
2001-04-30,94048.75,181304.66666666666,121729.8,68784.94736842105,225626.32142857142,201670.2142857143,204327.8,154411.0,213044.0,111202.17857142857,92130.51612903226,251592.33333333334,130666.5,94211.2,107562.72727272728,101330.0,104338.66666666667,88858.76470588235,91261.85714285714,115466.25,144387.6,218542.14285714287,120020.08333333333,132237.22222222222,106796.0,89653.5,178030.0,96262.16666666667,187189.0,127093.83333333333,156091.25,166012.33333333334,88450.15384615384,118894.69230769231,,98329.12121212122,61671.85,150514.85714285713,101049.22222222222,173535.0,127159.75,54141.0,92983.16,99805.75,175431.75,125719.25,113544.11111111111,153338.1,63045.6,122684.57142857143,140871.0
2001-05-31,94336.41666666667,185080.5,122209.8,68995.1052631579,228407.5,202843.5,205939.8,155978.0,215265.0,111807.14285714286,92536.51612903226,253447.0,122185.66666666667,94660.2,107943.72727272728,101685.8,104894.33333333333,89198.41176470589,93203.25,116390.25,145154.0,220810.57142857142,120511.66666666667,133286.33333333334,107285.0,90067.83333333333,178723.0,96439.33333333333,188125.25,128561.83333333333,157425.5,166458.0,88966.38461538461,119250.30769230769,,98639.0303030303,61875.1,151152.7857142857,101493.94444444444,175587.0,127526.625,54548.0,93245.04,99947.58333333333,175404.25,126520.0,114146.77777777778,153849.7,63321.9,123773.5,141775.0
2001-06-30,94608.66666666667,185617.75,122746.7,69199.05263157895,230657.75,203791.57142857142,207400.8,157284.0,217431.0,112469.53571428571,92882.6129032258,255427.33333333334,122262.66666666667,95160.9,108259.81818181818,102020.4,103032.25,89498.82352941176,93382.0,117276.5,145651.8,222986.0,120947.70833333333,136583.2,107615.0,90497.5,178941.0,96660.66666666667,189150.25,130018.5,158792.75,167019.33333333334,89486.96153846153,119577.0,,98930.51515151515,62070.25,151536.0,101928.55555555556,177704.0,127758.0,54727.0,93483.32,99979.0,175430.0,127340.5,114687.44444444444,154274.4,63510.9,124228.25,142703.0
2001-07-31,94851.0,186323.75,123298.6,69396.1052631579,232683.2857142857,204769.92857142858,208866.4,158367.0,219499.0,113178.82142857143,93229.7741935484,257394.0,122536.66666666667,95622.2,108508.36363636363,102349.4,103503.75,89787.5294117647,93614.25,118220.25,146254.8,225183.42857142858,121390.79166666667,137708.8,107656.0,90869.83333333333,179429.0,96906.5,190242.75,131309.16666666666,160115.5,167606.33333333334,90043.53846153847,119833.92307692308,,99234.36363636363,62245.55,152101.42857142858,103967.94736842105,179853.0,128188.125,54926.0,93665.96,99985.41666666667,175489.5,128217.0,115241.33333333333,154666.8,63669.2,124705.625,143626.0
2001-08-31,95122.25,186496.25,123866.6,69576.57894736843,234666.07142857142,205663.5,210632.6,159589.0,221626.0,113914.75,93563.80645161291,259277.0,123000.0,95982.5,108857.81818181818,102733.0,103817.5,89987.4705882353,93855.375,118958.5,146780.6,227486.7142857143,121841.20833333333,138774.6,107917.0,97351.0,179997.0,96904.66666666667,191428.75,132392.33333333334,161480.5,168225.0,90582.69230769231,120170.96153846153,,99517.12121212122,62460.85,152689.14285714287,104558.25,181987.0,128532.125,54961.0,93916.24,99947.08333333333,175976.75,128981.25,115769.88888888889,155052.8,63812.6,126691.22222222222,144030.0
2001-09-30,95365.41666666667,186860.0,124426.2,69743.52631578948,236574.17857142858,206582.42857142858,212639.8,161079.0,223804.0,114660.92857142857,93898.80645161291,261233.66666666666,123541.33333333333,96329.4,109188.81818181818,103138.0,104118.5,90211.0,94231.5,119816.0,147576.8,229656.2857142857,122332.58333333333,139796.9,108150.0,97623.57142857143,180524.0,96949.5,192639.5,133494.0,162886.5,168668.0,91128.96153846153,119669.11111111111,,99779.63636363637,62678.15,153282.2857142857,104857.75,183922.0,124019.77777777778,54948.0,94125.76,99962.16666666667,176401.5,129732.0,116352.0,155480.5,63981.1,127188.22222222222,144366.0
2001-10-31,95688.83333333333,187373.25,125007.4,69865.42105263157,238368.67857142858,207484.14285714287,214543.8,162616.0,226026.0,115391.71428571429,94210.32258064517,262975.3333333333,124082.33333333333,96666.8,109523.18181818182,103525.4,104366.25,90399.58823529411,94449.375,120690.5,148303.8,231819.85714285713,122769.04166666667,137979.54545454544,108624.0,97881.0,181008.0,97068.0,193854.75,134579.83333333334,164163.75,169075.66666666666,91671.34615384616,120007.14814814815,,100040.36363636363,62904.55,153808.2142857143,105202.05,186195.0,124563.66666666667,54966.0,94389.96,99995.41666666667,176786.75,130428.5,116934.44444444444,155953.3,64179.3,127493.88888888889,144692.0
2001-11-30,95900.0,188137.25,125645.1,69923.15789473684,239992.5357142857,208322.2857142857,216149.2,164255.0,228433.0,116146.03571428571,94440.80645161291,264495.0,124337.33333333333,97090.9,109679.45454545454,103885.0,104547.75,90547.76470588235,94548.75,121735.0,149146.2,233922.0,123215.0,139100.45454545456,108829.0,98246.28571428571,181729.0,97373.33333333333,194905.25,135849.33333333334,165480.75,169308.0,92234.92307692308,120198.37037037036,,100274.60606060606,63059.35,154307.07142857142,104193.33333333333,188367.0,124928.66666666667,55120.0,94527.8,100004.08333333333,176972.5,131358.5,117644.11111111111,156450.7,64319.6,127988.44444444444,145342.0
2001-12-31,96094.33333333333,188875.5,126286.7,69931.0,241548.7857142857,209107.5,217684.8,165850.0,230860.0,116893.03571428571,94662.29032258065,266316.6666666667,124605.33333333333,97537.3,109868.27272727272,104195.2,104793.25,90627.11764705883,94573.0,122651.75,149998.4,236129.14285714287,123594.41666666667,140079.54545454544,109025.0,98736.42857142857,182589.0,97593.66666666667,196003.5,137177.83333333334,166766.5,169599.33333333334,92817.92307692308,120372.22222222222,,100487.54545454546,63184.95,154854.5,104613.38095238095,190851.0,125377.33333333333,55269.0,94619.56,102107.23076923077,177049.25,132334.75,118344.77777777778,157033.9,64402.0,128524.88888888889,146118.0
2002-01-31,96177.58333333333,189687.5,126895.5,69935.1052631579,242941.64285714287,209697.2857142857,219356.0,167596.0,233363.0,117650.85714285714,94829.7741935484,267729.0,124758.33333333333,98032.2,110023.18181818182,104458.8,105202.0,90720.58823529411,94672.0,123605.5,150942.8,238387.0,124001.625,141220.27272727274,109306.0,99203.57142857143,183486.0,97817.16666666667,197030.5,138590.66666666666,168100.0,169859.33333333334,93423.69230769231,120518.33333333333,,100684.51515151515,63277.1,155385.35714285713,105127.09523809524,193157.0,125556.11111111111,55311.0,94661.76,102130.69230769231,177080.0,133427.75,119070.66666666667,157551.1,64404.7,129124.88888888889,146946.0
